Latitude,Longitude,Elevation
39.19558000,-119.898000,2623.0
39.19564000,-119.898160,2626.0
39.19566000,-119.898440,2630.0
39.19565000,-119.898600,2631.0
39.19557000,-119.898650,2632.0
39.19550000,-119.898730,2633.0
39.19547000,-119.898920,2635.0
39.19551000,-119.899120,2635.0
39.19561000,-119.899500,2636.0
39.19564000,-119.899690,2637.0
39.19563000,-119.899760,2637.0
39.19545000,-119.899780,2638.0
39.19534000,-119.899790,2639.0
39.19528000,-119.899850,2639.0
39.19531000,-119.899970,2639.0
39.19560000,-119.900470,2639.0
39.19592000,-119.900850,2642.0
39.19626000,-119.901080,2642.0
39.19667000,-119.901240,2642.0
39.19702000,-119.901640,2642.0
39.19733000,-119.901860,2638.0
39.19806000,-119.902680,2632.0
39.19828000,-119.904390,2637.0
39.19851000,-119.904970,2639.0
39.19888000,-119.905570,2644.0
39.19929000,-119.905950,2634.0
39.19961000,-119.906260,2634.0
39.19996000,-119.906720,2636.0
39.20027000,-119.907220,2636.0
39.20071000,-119.907710,2645.0
39.20130000,-119.908080,2645.0
39.20187000,-119.908350,2640.0
39.20260000,-119.908350,2648.0
39.20309000,-119.908300,2635.0
39.20330000,-119.908110,2631.0
39.20372000,-119.908010,2623.0
39.20412000,-119.908060,2622.0
39.20440000,-119.907990,2625.0
39.20450000,-119.907920,2623.0
39.20448000,-119.907510,2618.0
39.20439000,-119.907230,2606.0
39.20431000,-119.906850,2599.0
39.20411000,-119.906220,2602.0
39.20391000,-119.906160,2603.0
39.20378000,-119.906050,2608.0
39.20372000,-119.905910,2610.0
39.20379000,-119.905850,2609.0
39.20398000,-119.905840,2609.0
39.20396000,-119.905650,2612.0
39.20400000,-119.905570,2614.0
39.20412000,-119.905220,2617.0
39.20434000,-119.905090,2618.0
39.20468000,-119.904980,2625.0
39.20479000,-119.904870,2626.0
39.20503000,-119.904810,2629.0
39.20522000,-119.904810,2629.0
39.20535000,-119.904670,2631.0
39.20565000,-119.904490,2634.0
39.20571000,-119.904250,2637.0
39.20573000,-119.903950,2637.0
39.20566000,-119.903560,2635.0
39.20563000,-119.902520,2630.0
39.20566000,-119.902160,2635.0
39.20564000,-119.901450,2630.0
39.20577000,-119.901760,2635.0
39.20626000,-119.903110,2615.0
39.20663000,-119.903720,2612.0
39.20668000,-119.903750,2610.0
39.20672000,-119.903520,2609.0
39.20666000,-119.903040,2605.0
39.20666000,-119.902730,2596.0
39.20676000,-119.903050,2600.0
39.20679000,-119.901960,2594.0
39.20674000,-119.901120,2581.0
39.20726000,-119.902000,2579.0
39.20743000,-119.902500,2576.0
39.20771000,-119.902980,2569.0
39.20814000,-119.903410,2554.0
39.20822000,-119.904000,2548.0
39.20822000,-119.904190,2545.0
39.20826000,-119.904250,2544.0
39.20842000,-119.904110,2542.0
39.20864000,-119.904250,2536.0
39.20872000,-119.904350,2532.0
39.20879000,-119.904330,2531.0
39.20885000,-119.904120,2535.0
39.20887000,-119.903850,2536.0
39.20902000,-119.903410,2533.0
39.20900000,-119.902960,2534.0
39.20887000,-119.902610,2531.0
39.20878000,-119.902440,2529.0
39.20865000,-119.902010,2527.0
39.20856000,-119.901080,2518.0
39.20855000,-119.900510,2513.0
39.20889000,-119.901090,2511.0
39.20915000,-119.901340,2504.0
39.20952000,-119.901420,2495.0
39.21019000,-119.901410,2487.0
39.21027000,-119.901560,2487.0
39.21041000,-119.901600,2486.0
39.21046000,-119.901550,2484.0
39.21038000,-119.901300,2483.0
39.21031000,-119.901180,2483.0
39.21013000,-119.901190,2484.0
39.20962000,-119.901050,2481.0
39.20995000,-119.900970,2481.0
39.21027000,-119.900730,2477.0
39.21060000,-119.900450,2466.0
39.21095000,-119.900340,2463.0
39.21122000,-119.900450,2463.0
39.21129000,-119.900710,2465.0
39.21138000,-119.901010,2467.0
39.21167000,-119.901080,2459.0
39.21206000,-119.901170,2447.0
39.21191000,-119.900960,2450.0
39.21191000,-119.900740,2446.0
39.21200000,-119.900630,2441.0
39.21207000,-119.900320,2438.0
39.21205000,-119.900020,2441.0
39.21204000,-119.899620,2439.0
39.21213000,-119.899390,2438.0
39.21270000,-119.898910,2431.0
39.21302000,-119.898820,2428.0
39.21330000,-119.898730,2423.0
39.21331000,-119.898880,2424.0
39.21337000,-119.898950,2422.0
39.21344000,-119.898830,2421.0
39.21360000,-119.899490,2417.0
39.21400000,-119.899880,2409.0
39.21422000,-119.900310,2403.0
39.21459000,-119.901220,2413.0
39.21487000,-119.901720,2419.0
39.21521000,-119.901910,2421.0
39.21650000,-119.902180,2429.0
39.21708000,-119.902530,2419.0
39.21743000,-119.902650,2425.0
39.21757000,-119.902870,2429.0
39.21773000,-119.903420,2430.0
39.21776000,-119.904060,2430.0
39.21787000,-119.904440,2437.0
39.21800000,-119.904550,2438.0
39.21825000,-119.904460,2436.0
39.21855000,-119.904410,2433.0
39.21875000,-119.904520,2433.0
39.21890000,-119.904570,2432.0
39.21913000,-119.904480,2433.0
39.21924000,-119.904380,2432.0
39.21942000,-119.904250,2432.0
39.22000000,-119.904140,2430.0
39.22328000,-119.903070,2422.0
39.22356000,-119.902850,2427.0
39.22383000,-119.902810,2425.0
39.22408000,-119.902820,2422.0
39.22435000,-119.902790,2423.0
39.22448000,-119.902680,2426.0
39.22464000,-119.902610,2426.0
39.22485000,-119.902610,2424.0
39.22600000,-119.901950,2427.0
39.22677000,-119.901800,2428.0
39.22761000,-119.901680,2421.0
39.22800000,-119.901570,2428.0
39.22833000,-119.901870,2421.0
39.22900000,-119.901970,2428.0
39.22959000,-119.901900,2430.0
39.23039000,-119.901310,2433.0
39.23056000,-119.901240,2436.0
39.23084000,-119.901240,2434.0
39.23209000,-119.901100,2442.0
39.23215000,-119.901190,2443.0
39.23210000,-119.901590,2441.0
39.23215000,-119.901710,2441.0
39.23258000,-119.901660,2444.0
39.23297000,-119.901320,2451.0
39.23349000,-119.901210,2459.0
39.23398000,-119.901150,2464.0
39.23418000,-119.901150,2464.0
39.23479000,-119.901270,2468.0
39.23504000,-119.901250,2466.0
39.23525000,-119.901290,2466.0
39.23572000,-119.901680,2476.0
39.23616000,-119.901830,2476.0
39.23679000,-119.902160,2489.0
39.23662000,-119.902240,2491.0
39.23603000,-119.902280,2492.0
39.23592000,-119.902320,2494.0
39.23663000,-119.902620,2503.0
39.23859000,-119.902840,2521.0
39.23915000,-119.902790,2523.0
39.23939000,-119.902850,2529.0
39.23969000,-119.902730,2532.0
39.23988000,-119.902760,2535.0
39.24016000,-119.902880,2536.0
39.24041000,-119.903350,2541.0
39.24059000,-119.903510,2545.0
39.24100000,-119.903610,2549.0
39.24174000,-119.903480,2553.0
39.24232000,-119.903420,2559.0
39.24287000,-119.903120,2549.0
39.24356000,-119.903190,2548.0
39.24403000,-119.903050,2549.0
39.24459000,-119.902960,2550.0
39.24525000,-119.902730,2550.0
39.24551000,-119.902860,2547.0
39.24576000,-119.902810,2546.0
39.24589000,-119.902880,2544.0
39.24586000,-119.903000,2542.0
39.24626000,-119.903080,2538.0
39.24672000,-119.903100,2536.0
39.24716000,-119.903210,2543.0
39.24760000,-119.903410,2543.0
39.24810000,-119.903430,2545.0
39.24827000,-119.903310,2546.0
39.24846000,-119.903230,2548.0
39.24877000,-119.903230,2546.0
39.24907000,-119.902990,2551.0
39.24965000,-119.902950,2551.0
39.24976000,-119.903040,2549.0
39.24991000,-119.903230,2547.0
39.25041000,-119.903180,2552.0
39.25061000,-119.903240,2551.0
39.25093000,-119.903220,2547.0
39.25125000,-119.902880,2548.0
39.25148000,-119.902670,2545.0
39.25206000,-119.902320,2542.0
39.25225000,-119.902280,2540.0
39.25250000,-119.902220,2535.0
39.25292000,-119.901620,2535.0
39.25310000,-119.902160,2540.0
39.25332000,-119.902320,2541.0
39.25372000,-119.902320,2542.0
39.25418000,-119.902050,2550.0
39.25467000,-119.902170,2546.0
39.25502000,-119.901930,2554.0
39.25532000,-119.901590,2556.0
39.25607000,-119.901490,2560.0
39.25650000,-119.901350,2563.0
39.25667000,-119.901120,2566.0
39.25685000,-119.900820,2568.0
39.25691000,-119.900510,2570.0
39.25708000,-119.900390,2570.0
39.25729000,-119.900430,2571.0
39.25746000,-119.900660,2574.0
39.25832000,-119.900530,2590.0
39.25877000,-119.900530,2589.0
39.25899000,-119.900440,2587.0
39.25937000,-119.900450,2591.0
39.25967000,-119.900400,2593.0
39.26004000,-119.899840,2584.0
39.26028000,-119.899720,2586.0
39.26062000,-119.899870,2589.0
39.26090000,-119.900440,2580.0
39.26131000,-119.900420,2575.0
39.26211000,-119.900190,2577.0
39.26318000,-119.900260,2581.0
39.26371000,-119.900160,2583.0
39.26501000,-119.899970,2589.0
39.26529000,-119.900060,2593.0
39.26541000,-119.900190,2596.0
39.26541000,-119.900450,2596.0
39.26570000,-119.900430,2599.0
39.26590000,-119.900010,2602.0
39.26610000,-119.899890,2605.0
39.26619000,-119.899640,2609.0
39.26650000,-119.899370,2613.0
39.26666000,-119.899320,2613.0
39.26702000,-119.899360,2616.0
39.26718000,-119.899960,2614.0
39.26734000,-119.900030,2614.0
39.26749000,-119.899990,2615.0
39.26780000,-119.899490,2619.0
39.26808000,-119.899310,2617.0
39.26823000,-119.899030,2614.0
39.26837000,-119.898890,2612.0
39.26856000,-119.898830,2612.0
39.26942000,-119.899460,2605.0
39.26975000,-119.899370,2612.0
39.27051000,-119.899510,2619.0
39.27149000,-119.899040,2623.0
39.27162000,-119.898850,2620.0
39.27174000,-119.898800,2623.0
39.27197000,-119.898850,2629.0
39.27235000,-119.899020,2633.0
39.27252000,-119.899320,2634.0
39.27262000,-119.899680,2638.0
39.27306000,-119.900130,2635.0
39.27348000,-119.900370,2632.0
39.27382000,-119.900660,2633.0
39.27407000,-119.900530,2634.0
39.27423000,-119.900280,2637.0
39.27453000,-119.900110,2639.0
39.27491000,-119.900010,2644.0
39.27533000,-119.899970,2649.0
39.27549000,-119.900010,2650.0
39.27578000,-119.900270,2651.0
39.27615000,-119.900310,2652.0
